"","country","date","load","holiday","max_temp_f","max_temp","wday","sunday"
"8243","GB",2015-04-07,1.667521,"0",60.8,16,3,0
"8244","GB",2015-04-08,1.688306,"0",59,15,4,0
"8245","GB",2015-04-09,1.685195,"0",62.6,17,5,0
"8246","GB",2015-04-10,1.65908,"0",64.4,18,6,0
"8247","GB",2015-04-11,1.482502,"0",53.6,12,7,0
"8248","GB",2015-04-12,1.480743,"0",55.4,13,1,1
"8249","GB",2015-04-13,1.768377,"0",55.4,13,2,0
"8250","GB",2015-04-14,1.816308,"0",62.6,17,3,0
"8251","GB",2015-04-15,1.798036,"0",59,15,4,0
"8252","GB",2015-04-16,1.812964,"0",55.4,13,5,0
"8253","GB",2015-04-17,1.776693,"0",55.4,13,6,0
"8254","GB",2015-04-18,1.606093,"0",57.2,14,7,0
"8255","GB",2015-04-19,1.612943,"0",51.8,11,1,1
"8256","GB",2015-04-20,1.80477,"0",59,15,2,0
"8257","GB",2015-04-21,1.794974,"0",62.6,17,3,0
"8258","GB",2015-04-22,1.796248,"0",60.8,16,4,0
"8259","GB",2015-04-23,1.791012,"0",60.8,16,5,0
"8260","GB",2015-04-24,1.745435,"0",59,15,6,0
"8261","GB",2015-04-25,1.593526,"0",59,15,7,0
"8262","GB",2015-04-26,1.586081,"0",51.8,11,1,1
"8263","GB",2015-04-27,1.822339,"0",51.8,11,2,0
"8264","GB",2015-04-28,1.745907,"0",51.8,11,3,0
"8265","GB",2015-04-29,1.827825,"0",52.7,11.5,4,0
"8266","GB",2015-04-30,1.832771,"0",53.6,12,5,0
"8267","GB",2015-05-01,1.801092,"0",51.8,11,6,0
"8268","GB",2015-05-02,1.632526,"0",51.8,11,7,0
"8269","GB",2015-05-03,1.566492,"0",62.6,17,1,1
"8270","GB",2015-05-04,1.576156,"1",60.8,16,2,0
"8271","GB",2015-05-05,1.7716,"0",57.2,14,3,0
"8272","GB",2015-05-06,1.806214,"0",53.6,12,4,0
"8273","GB",2015-05-07,1.801828,"0",55.4,13,5,0
"8274","GB",2015-05-08,1.788988,"0",57.2,14,6,0
"8275","GB",2015-05-09,1.598172,"0",55.4,13,7,0
"8276","GB",2015-05-10,1.546606,"0",60.8,16,1,1
"8277","GB",2015-05-11,1.721309,"0",64.4,18,2,0
"8278","GB",2015-05-12,1.73847,"0",59,15,3,0
"8279","GB",2015-05-13,1.746893,"0",59,15,4,0
"8280","GB",2015-05-14,1.810835,"0",51.8,11,5,0
"8281","GB",2015-05-15,1.761213,"0",57.2,14,6,0
"8282","GB",2015-05-16,1.54539,"0",57.2,14,7,0
"8283","GB",2015-05-17,1.507745,"0",57.2,14,1,1
"8284","GB",2015-05-18,1.754945,"0",53.6,12,2,0
"8285","GB",2015-05-19,1.801734,"0",53.6,12,3,0
"8286","GB",2015-05-20,1.788493,"0",57.2,14,4,0
"8287","GB",2015-05-21,1.744967,"0",60.8,16,5,0
"8288","GB",2015-05-22,1.731539,"0",64.4,18,6,0
"8289","GB",2015-05-23,1.531886,"0",60.8,16,7,0
"8290","GB",2015-05-24,1.454149,"0",60.8,16,1,1
"8291","GB",2015-05-25,1.520907,"1",57.2,14,2,0
"8292","GB",2015-05-26,1.673354,"0",60.8,16,3,0
"8293","GB",2015-05-27,1.702752,"0",60.8,16,4,0
"8294","GB",2015-05-28,1.68716,"0",57.2,14,5,0
"8295","GB",2015-05-29,1.701556,"0",55.4,13,6,0
"8296","GB",2015-05-30,1.505876,"0",59,15,7,0
"8297","GB",2015-05-31,1.502007,"0",57.2,14,1,1
"8298","GB",2015-06-01,1.698866,"0",55.4,13,2,0
"8299","GB",2015-06-02,1.726227,"0",60.8,16,3,0
"8300","GB",2015-06-03,1.726261,"0",60.8,16,4,0
"8301","GB",2015-06-04,1.726743,"0",68,20,5,0
"8302","GB",2015-06-05,1.68029,"0",68,20,6,0
"8303","GB",2015-06-06,1.471752,"0",60.8,16,7,0
"8304","GB",2015-06-07,1.414319,"0",62.6,17,1,1
"8305","GB",2015-06-08,1.658411,"0",59,15,2,0
"8306","GB",2015-06-09,1.697395,"0",59,15,3,0
"8307","GB",2015-06-10,1.733685,"0",62.6,17,4,0
"8308","GB",2015-06-11,1.617372,"0",69.8,21,5,0
"8309","GB",2015-06-12,1.700225,"0",68,20,6,0
"8310","GB",2015-06-13,1.531773,"0",59,15,7,0
"8311","GB",2015-06-14,1.496169,"0",59,15,1,1
"8312","GB",2015-06-15,1.68271,"0",62.6,17,2,0
"8313","GB",2015-06-16,1.719223,"0",68,20,3,0
"8314","GB",2015-06-17,1.71893,"0",66.2,19,4,0
"8315","GB",2015-06-18,1.711384,"0",62.6,17,5,0
"8316","GB",2015-06-19,1.659204,"0",60.8,16,6,0
"8317","GB",2015-06-20,1.521685,"0",66.2,19,7,0
"8318","GB",2015-06-21,1.431035,"0",62.6,17,1,1
"8319","GB",2015-06-22,1.682811,"0",60.8,16,2,0
"8320","GB",2015-06-23,1.708532,"0",62.6,17,3,0
"8321","GB",2015-06-24,1.706816,"0",68,20,4,0
"8322","GB",2015-06-25,1.702515,"0",71.6,22,5,0
"8323","GB",2015-06-26,1.683798,"0",68,20,6,0
"8324","GB",2015-06-27,1.490318,"0",69.8,21,7,0
"8325","GB",2015-06-28,1.444847,"0",68,20,1,1
"8326","GB",2015-06-29,1.68464,"0",69.8,21,2,0
"8327","GB",2015-06-30,1.756517,"0",80.6,27,3,0
"8328","GB",2015-07-01,1.78948,"0",84.2,29,4,0
"8329","GB",2015-07-02,1.742604,"0",73.4,23,5,0
"8330","GB",2015-07-03,1.692064,"0",75.2,24,6,0
"8331","GB",2015-07-04,1.521866,"0",73.4,23,7,0
"8332","GB",2015-07-05,1.459512,"0",68,20,1,1
"8333","GB",2015-07-06,1.639519,"0",66.2,19,2,0
"8334","GB",2015-07-07,1.652923,"0",68,20,3,0
"8335","GB",2015-07-08,1.669408,"0",62.6,17,4,0
"8336","GB",2015-07-09,1.680566,"0",66.2,19,5,0
"8337","GB",2015-07-10,1.685336,"0",74.3,23.5,6,0
"8338","GB",2015-07-11,1.485594,"0",69.8,21,7,0
"8339","GB",2015-07-12,1.433198,"0",66.2,19,1,1
"8340","GB",2015-07-13,1.677365,"0",64.4,18,2,0
"8341","GB",2015-07-14,1.697195,"0",68,20,3,0
"8342","GB",2015-07-15,1.697595,"0",66.2,19,4,0
"8343","GB",2015-07-16,1.711858,"0",70.7,21.5,5,0
"8344","GB",2015-07-17,1.657297,"0",68,20,6,0
"8345","GB",2015-07-18,1.461931,"0",68,20,7,0
"8346","GB",2015-07-19,1.434603,"0",66.2,19,1,1
"8347","GB",2015-07-20,1.652041,"0",69.8,21,2,0
"8348","GB",2015-07-21,1.658287,"0",68,20,3,0
"8349","GB",2015-07-22,1.68008,"0",64.4,18,4,0
"8350","GB",2015-07-23,1.660201,"0",64.4,18,5,0
"8351","GB",2015-07-24,1.660699,"0",60.8,16,6,0
"8352","GB",2015-07-25,1.463477,"0",64.4,18,7,0
"8353","GB",2015-07-26,1.447899,"0",60.8,16,1,1
"8354","GB",2015-07-27,1.632921,"0",62.6,17,2,0
"8355","GB",2015-07-28,1.656247,"0",60.8,16,3,0
"8356","GB",2015-07-29,1.651957,"0",62.6,17,4,0
"8357","GB",2015-07-30,1.640894,"0",60.8,16,5,0
"8358","GB",2015-07-31,1.619372,"0",66.2,19,6,0
"8359","GB",2015-08-01,1.443266,"0",66.2,19,7,0
"8360","GB",2015-08-02,1.433212,"0",71.6,22,1,1
"8361","GB",2015-08-03,1.615024,"0",69.8,21,2,0
"8362","GB",2015-08-04,1.614273,"0",66.2,19,3,0
"8363","GB",2015-08-05,1.650856,"0",66.2,19,4,0
"8364","GB",2015-08-06,1.610835,"0",69.8,21,5,0
"8365","GB",2015-08-07,1.61152,"0",68,20,6,0
"8366","GB",2015-08-08,1.464488,"0",73.4,23,7,0
"8367","GB",2015-08-09,1.432098,"0",71.6,22,1,1
"8368","GB",2015-08-10,1.632675,"0",69.8,21,2,0
"8369","GB",2015-08-11,1.692643,"0",66.2,19,3,0
"8370","GB",2015-08-12,1.685213,"0",69.8,21,4,0
"8371","GB",2015-08-13,1.707598,"0",68,20,5,0
"8372","GB",2015-08-14,1.700731,"0",62.6,17,6,0
"8373","GB",2015-08-15,1.483315,"0",64.4,18,7,0
"8374","GB",2015-08-16,1.45558,"0",66.2,19,1,1
"8375","GB",2015-08-17,1.661128,"0",68,20,2,0
"8376","GB",2015-08-18,1.69345,"0",62.6,17,3,0
"8377","GB",2015-08-19,1.711094,"0",66.2,19,4,0
"8378","GB",2015-08-20,1.715681,"0",69.8,21,5,0
"8379","GB",2015-08-21,1.678467,"0",71.6,22,6,0
"8380","GB",2015-08-22,1.542442,"0",75.2,24,7,0
"8381","GB",2015-08-23,1.482859,"0",71.6,22,1,1
"8382","GB",2015-08-24,1.683357,"0",62.6,17,2,0
"8383","GB",2015-08-25,1.686699,"0",64.4,18,3,0
"8384","GB",2015-08-26,1.693784,"0",66.2,19,4,0
"8385","GB",2015-08-27,1.675868,"0",64.4,18,5,0
"8386","GB",2015-08-28,1.63931,"0",66.2,19,6,0
"8387","GB",2015-08-29,1.47985,"0",68,20,7,0
"8388","GB",2015-08-30,1.442435,"0",64.4,18,1,1
"8389","GB",2015-08-31,1.524379,"1",60.8,16,2,0
"8390","GB",2015-09-01,1.685109,"0",62.6,17,3,0
"8391","GB",2015-09-02,1.718738,"0",60.8,16,4,0
"8392","GB",2015-09-03,1.731741,"0",59,15,5,0
"8393","GB",2015-09-04,1.700158,"0",59,15,6,0
"8394","GB",2015-09-05,1.539548,"0",59,15,7,0
"8395","GB",2015-09-06,1.498839,"0",64.4,18,1,1
"8396","GB",2015-09-07,1.713467,"0",62.6,17,2,0
"8397","GB",2015-09-08,1.768323,"0",59.72,15.4,3,0
"8398","GB",2015-09-09,1.755165,"0",63.5,17.5,4,0
"8399","GB",2015-09-10,1.735596,"0",68,20,5,0
"8400","GB",2015-09-11,1.705924,"0",66.2,19,6,0
"8401","GB",2015-09-12,1.534826,"0",62.6,17,7,0
"8402","GB",2015-09-13,1.504132,"0",62.6,17,1,1
"8403","GB",2015-09-14,1.686934,"0",59.9,15.5,2,0
"8404","GB",2015-09-15,1.740957,"0",62.6,17,3,0
"8405","GB",2015-09-16,1.77645,"0",59,15,4,0
"8406","GB",2015-09-17,1.766245,"0",60.8,16,5,0
"8407","GB",2015-09-18,1.739113,"0",62.6,17,6,0
"8408","GB",2015-09-19,1.55983,"0",64.4,18,7,0
"8409","GB",2015-09-20,1.52895,"0",62.6,17,1,1
"8410","GB",2015-09-21,1.771297,"0",59,15,2,0
"8411","GB",2015-09-22,1.761942,"0",59,15,3,0
"8412","GB",2015-09-23,1.756063,"0",60.8,16,4,0
"8413","GB",2015-09-24,1.728179,"0",60.8,16,5,0
"8414","GB",2015-09-25,1.715999,"0",60.8,16,6,0
"8415","GB",2015-09-26,1.569611,"0",62.6,17,7,0
"8416","GB",2015-09-27,1.532581,"0",62.6,17,1,1
"8417","GB",2015-09-28,1.7533,"0",64.4,18,2,0
"8418","GB",2015-09-29,1.74993,"0",64.4,18,3,0
"8419","GB",2015-09-30,1.802964,"0",64.4,18,4,0
"8420","GB",2015-10-01,1.789387,"0",64.4,18,5,0
"8421","GB",2015-10-02,1.784383,"0",62.6,17,6,0
"8422","GB",2015-10-03,1.669163,"0",57.2,14,7,0
"8423","GB",2015-10-04,1.536847,"0",60.8,16,1,1
"8424","GB",2015-10-05,1.80422,"0",60.8,16,2,0
"8425","GB",2015-10-06,1.8224,"0",64.4,18,3,0
"8426","GB",2015-10-07,1.808804,"0",57.2,14,4,0
"8427","GB",2015-10-08,1.816801,"0",59,15,5,0
"8428","GB",2015-10-09,1.793883,"0",60.8,16,6,0
"8429","GB",2015-10-10,1.64933,"0",59,15,7,0
"8430","GB",2015-10-11,1.600105,"0",57.2,14,1,1
"8431","GB",2015-10-12,1.81301,"0",55.4,13,2,0
"8432","GB",2015-10-13,1.864052,"0",55.4,13,3,0
"8433","GB",2015-10-14,1.83,"0",55.4,13,4,0
"8434","GB",2015-10-15,1.860805,"0",55.4,13,5,0
"8435","GB",2015-10-16,1.828407,"0",55.4,13,6,0
"8436","GB",2015-10-17,1.722854,"0",53.6,12,7,0
"8437","GB",2015-10-18,1.684691,"0",55.4,13,1,1
"8438","GB",2015-10-19,1.859454,"0",55.4,13,2,0
"8439","GB",2015-10-20,1.846077,"0",57.2,14,3,0
"8440","GB",2015-10-21,1.871835,"0",59,15,4,0
"8441","GB",2015-10-22,1.825065,"0",57.2,14,5,0
"8442","GB",2015-10-23,1.864408,"0",55.4,13,6,0
"8443","GB",2015-10-24,1.697507,"0",55.4,13,7,0
"8444","GB",2015-10-25,1.764499,"0",53.6,12,1,1
"8445","GB",2015-10-26,1.85211,"0",57.2,14,2,0
"8446","GB",2015-10-27,1.918794,"0",59,15,3,0
"8447","GB",2015-10-28,1.90239,"0",57.2,14,4,0
"8448","GB",2015-10-29,1.861245,"0",57.2,14,5,0
"8449","GB",2015-10-30,1.89379,"0",59,15,6,0
"8450","GB",2015-10-31,1.706198,"0",59,15,7,0
"8451","GB",2015-11-01,1.7103,"0",57.2,14,1,1
"8452","GB",2015-11-02,1.941411,"0",53.6,12,2,0
"8453","GB",2015-11-03,1.942334,"0",53.6,12,3,0
"8454","GB",2015-11-04,1.937942,"0",54.86,12.7,4,0
"8455","GB",2015-11-05,1.930564,"0",57.2,14,5,0
"8456","GB",2015-11-06,1.851054,"0",60.8,16,6,0
"8457","GB",2015-11-07,1.722673,"0",60.8,16,7,0
"8458","GB",2015-11-08,1.70647,"0",59,15,1,1
"8459","GB",2015-11-09,1.900069,"0",59,15,2,0
"8460","GB",2015-11-10,1.880008,"0",60.8,16,3,0
"8461","GB",2015-11-11,1.887772,"0",58.1,14.5,4,0
"8462","GB",2015-11-12,1.890894,"0",57.2,14,5,0
"8463","GB",2015-11-13,1.893119,"0",50,10,6,0
"8464","GB",2015-11-14,1.799153,"0",57.2,14,7,0
"8465","GB",2015-11-15,1.711682,"0",59,15,1,1
"8466","GB",2015-11-16,1.899216,"0",55.4,13,2,0
"8467","GB",2015-11-17,1.963288,"0",57.2,14,3,0
"8468","GB",2015-11-18,1.948202,"0",55.4,13,4,0
"8469","GB",2015-11-19,1.9209,"0",51.8,11,5,0
"8470","GB",2015-11-20,1.972143,"0",46.4,8,6,0
"8471","GB",2015-11-21,1.881613,"0",41,5,7,0
"8472","GB",2015-11-22,1.88528,"0",42.8,6,1,1
"8473","GB",2015-11-23,2.035937,"0",44.6,7,2,0
"8474","GB",2015-11-24,2.002596,"0",48.2,9,3,0
"8475","GB",2015-11-25,2.001388,"0",50,10,4,0
"8476","GB",2015-11-26,1.956042,"0",51.8,11,5,0
"8477","GB",2015-11-27,1.901456,"0",53.6,12,6,0
"8478","GB",2015-11-28,1.877797,"0",48.2,9,7,0
"8479","GB",2015-11-29,1.835687,"0",53.6,12,1,1
"8480","GB",2015-11-30,2.060919,"0",53.6,12,2,0
"8481","GB",2015-12-01,2.049969,"0",55.4,13,3,0
"8482","GB",2015-12-02,1.941406,"0",55.4,13,4,0
"8483","GB",2015-12-03,2.021248,"0",53.6,12,5,0
"8484","GB",2015-12-04,1.962282,"0",53.6,12,6,0
"8485","GB",2015-12-05,1.833175,"0",53.6,12,7,0
"8486","GB",2015-12-06,1.78042,"0",55.4,13,1,1
"8487","GB",2015-12-07,1.967267,"0",55.4,13,2,0
"8488","GB",2015-12-08,1.972967,"0",55.4,13,3,0
"8489","GB",2015-12-09,1.976935,"0",51.8,11,4,0
"8490","GB",2015-12-10,2.005764,"0",51.8,11,5,0
"8491","GB",2015-12-11,2.035572,"0",46.4,8,6,0
"8492","GB",2015-12-12,1.896171,"0",53.6,12,7,0
"8493","GB",2015-12-13,1.904783,"0",44.6,7,1,1
"8494","GB",2015-12-14,2.063032,"0",48.2,9,2,0
"8495","GB",2015-12-15,2.053562,"0",51.8,11,3,0
"8496","GB",2015-12-16,2.024469,"0",57.2,14,4,0
"8497","GB",2015-12-17,1.991179,"0",57.2,14,5,0
"8498","GB",2015-12-18,1.951406,"0",55.4,13,6,0
"8499","GB",2015-12-19,1.698866,"0",59,15,7,0
"8500","GB",2015-12-20,1.725639,"0",55.4,13,1,1
"8501","GB",2015-12-21,1.961439,"0",53.6,12,2,0
"8502","GB",2015-12-22,1.927963,"0",57.2,14,3,0
"8503","GB",2015-12-23,1.876578,"0",51.26,10.7,4,0
"8504","GB",2015-12-24,1.766415,"0",51.8,11,5,0
"8505","GB",2015-12-25,1.60772,"0",55.4,13,6,0
"8506","GB",2015-12-26,1.535332,"0",57.2,14,7,0
"8507","GB",2015-12-27,1.653546,"0",53.6,12,1,1
"8508","GB",2015-12-28,1.671649,"1",53.6,12,2,0
"8509","GB",2015-12-29,1.716931,"0",53.6,12,3,0
"8510","GB",2015-12-30,1.768638,"0",55.4,13,4,0
"8511","GB",2015-12-31,1.758103,"0",49.1,9.5,5,0
"8512","GB",2016-01-01,1.716853,"1",46.4,8,6,0
"8513","GB",2016-01-02,1.742949,"0",50,10,7,0
"8514","GB",2016-01-03,1.788137,"0",48.2,9,1,1
"8515","GB",2016-01-04,2.006951,"0",46.4,8,2,0
"8516","GB",2016-01-05,2.064205,"0",47.3,8.5,3,0
"8517","GB",2016-01-06,2.058137,"0",46.4,8,4,0
"8518","GB",2016-01-07,2.04617,"0",46.4,8,5,0
"8519","GB",2016-01-08,2.063468,"0",46.4,8,6,0
"8520","GB",2016-01-09,1.882626,"0",48.2,9,7,0
"8521","GB",2016-01-10,1.842154,"0",44.6,7,1,1
"8522","GB",2016-01-11,2.120204,"0",42.8,6,2,0
"8523","GB",2016-01-12,2.145981,"0",44.6,7,3,0
"8524","GB",2016-01-13,2.163764,"0",41,5,4,0
"8525","GB",2016-01-14,2.184596,"0",39.2,4,5,0
"8526","GB",2016-01-15,2.195953,"0",41,5,6,0
"8527","GB",2016-01-16,2.058928,"0",39.2,4,7,0
"8528","GB",2016-01-17,2.026202,"0",39.2,4,1,1
"8529","GB",2016-01-18,2.19599,"0",39.38,4.1,2,0
"8530","GB",2016-01-19,2.15753,"0",39.2,4,3,0
"8531","GB",2016-01-20,2.128892,"0",41,5,4,0
"8532","GB",2016-01-21,2.060267,"0",44.6,7,5,0
"8533","GB",2016-01-22,2.039855,"0",51.8,11,6,0
"8534","GB",2016-01-23,1.920217,"0",50,10,7,0
"8535","GB",2016-01-24,1.838602,"0",57.2,14,1,1
"8536","GB",2016-01-25,1.996526,"0",55.4,13,2,0
"8537","GB",2016-01-26,2.049686,"0",53.6,12,3,0
"8538","GB",2016-01-27,2.04408,"0",55.4,13,4,0
"8539","GB",2016-01-28,2.067331,"0",48.2,9,5,0
"8540","GB",2016-01-29,2.019329,"0",51.8,11,6,0
"8541","GB",2016-01-30,1.858222,"0",46.4,8,7,0
"8542","GB",2016-01-31,1.874394,"0",53.6,12,1,1
"8543","GB",2016-02-01,2.006826,"0",55.4,13,2,0
"8544","GB",2016-02-02,2.047819,"0",46.4,8,3,0
"8545","GB",2016-02-03,2.113431,"0",46.4,8,4,0
"8546","GB",2016-02-04,2.083301,"0",51.8,11,5,0
"8547","GB",2016-02-05,2.006289,"0",51.8,11,6,0
"8548","GB",2016-02-06,1.894229,"0",51.8,11,7,0
"8549","GB",2016-02-07,1.835872,"0",48.2,9,1,1
"8550","GB",2016-02-08,2.068664,"0",48.2,9,2,0
"8551","GB",2016-02-09,2.105147,"0",44.6,7,3,0
"8552","GB",2016-02-10,2.109617,"0",46.4,8,4,0
"8553","GB",2016-02-11,2.110701,"0",46.22,7.9,5,0
"8554","GB",2016-02-12,2.12991,"0",42.8,6,6,0
"8555","GB",2016-02-13,1.987879,"0",41,5,7,0
"8556","GB",2016-02-14,1.915686,"0",42.8,6,1,1
"8557","GB",2016-02-15,2.152807,"0",42.8,6,2,0
"8558","GB",2016-02-16,2.12697,"0",44.6,7,3,0
"8559","GB",2016-02-17,2.159612,"0",42.8,6,4,0
"8560","GB",2016-02-18,2.124336,"0",44.6,7,5,0
"8561","GB",2016-02-19,2.084702,"0",48.2,9,6,0
"8562","GB",2016-02-20,1.866829,"0",50,10,7,0
"8563","GB",2016-02-21,1.76128,"0",55.4,13,1,1
"8564","GB",2016-02-22,2.027978,"0",47.3,8.5,2,0
"8565","GB",2016-02-23,2.085085,"0",45.5,7.5,3,0
"8566","GB",2016-02-24,2.137289,"0",44.06,6.7,4,0
"8567","GB",2016-02-25,2.166032,"0",41,5,5,0
"8568","GB",2016-02-26,2.140741,"0",42.8,6,6,0
"8569","GB",2016-02-27,1.958245,"0",42.8,6,7,0
"8570","GB",2016-02-28,1.90258,"0",44.6,7,1,1
"8571","GB",2016-02-29,2.133857,"0",44.6,7,2,0
"8572","GB",2016-03-01,2.068567,"0",53.6,12,3,0
"8573","GB",2016-03-02,2.103884,"0",44.6,7,4,0
"8574","GB",2016-03-03,2.102498,"0",46.4,8,5,0
"8575","GB",2016-03-04,2.087249,"0",44.6,7,6,0
"8576","GB",2016-03-05,1.945206,"0",44.6,7,7,0
"8577","GB",2016-03-06,1.914012,"0",42.8,6,1,1
"8578","GB",2016-03-07,2.115273,"0",44.6,7,2,0
"8579","GB",2016-03-08,2.154632,"0",46.4,8,3,0
"8580","GB",2016-03-09,2.143114,"0",46.4,8,4,0
"8581","GB",2016-03-10,2.117919,"0",46.4,8,5,0
"8582","GB",2016-03-11,2.052849,"0",48.2,9,6,0
"8583","GB",2016-03-12,1.876733,"0",51.8,11,7,0
"8584","GB",2016-03-13,1.802783,"0",51.8,11,1,1
"8585","GB",2016-03-14,1.993879,"0",51.8,11,2,0
"8586","GB",2016-03-15,2.072438,"0",48.2,9,3,0
"8587","GB",2016-03-16,2.041637,"0",48.2,9,4,0
"8588","GB",2016-03-17,2.046048,"0",50,10,5,0
"8589","GB",2016-03-18,2.09034,"0",44.6,7,6,0
"8590","GB",2016-03-19,1.90614,"0",46.4,8,7,0
"8591","GB",2016-03-20,1.810051,"0",50,10,1,1
"8592","GB",2016-03-21,2.013354,"0",50,10,2,0
"8593","GB",2016-03-22,1.99817,"0",50,10,3,0
"8594","GB",2016-03-23,2.038843,"0",48.2,9,4,0
"8595","GB",2016-03-24,1.977335,"0",50,10,5,0
"8596","GB",2016-03-25,1.722312,"1",55.4,13,6,0
"8597","GB",2016-03-26,1.693169,"0",55.4,13,7,0
"8598","GB",2016-03-27,1.551339,"0",50,10,1,1
"8599","GB",2016-03-28,1.691963,"0",50,10,2,0
"8600","GB",2016-03-29,1.938699,"0",50,10,3,0
"8601","GB",2016-03-30,1.941837,"0",51.8,11,4,0
"8602","GB",2016-03-31,1.934072,"0",51.8,11,5,0
"8603","GB",2016-04-01,1.88044,"0",50,10,6,0
"8604","GB",2016-04-02,1.731265,"0",53.6,12,7,0
"8605","GB",2016-04-03,1.694951,"0",55.4,13,1,1
"8606","GB",2016-04-04,1.885852,"0",53.6,12,2,0
"8607","GB",2016-04-05,1.870681,"0",53.6,12,3,0
"8608","GB",2016-04-06,1.868824,"0",50,10,4,0
"8609","GB",2016-04-07,1.927204,"0",51.8,11,5,0
"8610","GB",2016-04-08,1.887771,"0",53.6,12,6,0
"8611","GB",2016-04-09,1.739013,"0",50,10,7,0
"8612","GB",2016-04-10,1.687521,"0",52.7,11.5,1,1
"8613","GB",2016-04-11,1.869397,"0",55.4,13,2,0
"8614","GB",2016-04-12,1.908092,"0",53.6,12,3,0
"8615","GB",2016-04-13,1.885465,"0",57.2,14,4,0
"8616","GB",2016-04-14,1.894259,"0",53.6,12,5,0
"8617","GB",2016-04-15,1.919838,"0",48.2,9,6,0
"8618","GB",2016-04-16,1.772275,"0",46.4,8,7,0
"8619","GB",2016-04-17,1.718875,"0",51.8,11,1,1
"8620","GB",2016-04-18,1.858087,"0",53.6,12,2,0
"8621","GB",2016-04-19,1.80908,"0",55.4,13,3,0
"8622","GB",2016-04-20,1.81614,"0",57.2,14,4,0
"8623","GB",2016-04-21,1.815546,"0",59,15,5,0
"8624","GB",2016-04-22,1.827366,"0",51.08,10.6,6,0
"8625","GB",2016-04-23,1.679089,"0",50,10,7,0
"8626","GB",2016-04-24,1.659594,"0",49.55,9.75,1,1
"8627","GB",2016-04-25,1.861615,"0",50,10,2,0
"8628","GB",2016-04-26,1.900821,"0",48.2,9,3,0
"8629","GB",2016-04-27,1.920075,"0",48.2,9,4,0
"8630","GB",2016-04-28,1.909706,"0",48.2,9,5,0
"8631","GB",2016-04-29,1.853078,"0",50,10,6,0
"8632","GB",2016-04-30,1.705093,"0",51.8,11,7,0
"8633","GB",2016-05-01,1.614069,"0",55.4,13,1,1
"8634","GB",2016-05-02,1.635125,"1",57.2,14,2,0
"8635","GB",2016-05-03,1.806873,"0",55.4,13,3,0
"8636","GB",2016-05-04,1.815542,"0",60.8,16,4,0
"8637","GB",2016-05-05,1.78094,"0",64.4,18,5,0
"8638","GB",2016-05-06,1.732475,"0",66.2,19,6,0
"8639","GB",2016-05-07,1.565399,"0",68,20,7,0
"8640","GB",2016-05-08,1.505893,"0",73.4,23,1,1
"8641","GB",2016-05-09,1.676988,"0",71.6,22,2,0
"8642","GB",2016-05-10,1.714347,"0",62.6,17,3,0
"8643","GB",2016-05-11,1.728482,"0",64.4,18,4,0
"8644","GB",2016-05-12,1.687654,"0",68,20,5,0
"8645","GB",2016-05-13,1.700981,"0",59,15,6,0
"8646","GB",2016-05-14,1.545893,"0",55.4,13,7,0
"8647","GB",2016-05-15,1.530463,"0",57.2,14,1,1
"8648","GB",2016-05-16,1.738485,"0",59,15,2,0
"8649","GB",2016-05-17,1.776051,"0",62.6,17,3,0
"8650","GB",2016-05-18,1.761782,"0",57.2,14,4,0
"8651","GB",2016-05-19,1.784578,"0",60.8,16,5,0
"8652","GB",2016-05-20,1.729808,"0",62.6,17,6,0
"8653","GB",2016-05-21,1.556591,"0",60.8,16,7,0
"8654","GB",2016-05-22,1.55397,"0",60.8,16,1,1
"8655","GB",2016-05-23,1.72778,"0",60.8,16,2,0
"8656","GB",2016-05-24,1.742785,"0",60.8,16,3,0
"8657","GB",2016-05-25,1.781378,"0",53.6,12,4,0
"8658","GB",2016-05-26,1.773536,"0",59,15,5,0
"8659","GB",2016-05-27,1.692797,"0",61.7,16.5,6,0
"8660","GB",2016-05-28,1.530374,"0",62.6,17,7,0
"8661","GB",2016-05-29,1.459524,"0",64.4,18,1,1
"8662","GB",2016-05-30,1.506306,"1",62.6,17,2,0
"8663","GB",2016-05-31,1.670895,"0",57.2,14,3,0
"8664","GB",2016-06-01,1.726745,"0",55.4,13,4,0
"8665","GB",2016-06-02,1.71914,"0",57.2,14,5,0
"8666","GB",2016-06-03,1.72077,"0",59,15,6,0
"8667","GB",2016-06-04,1.559304,"0",66.2,19,7,0
"8668","GB",2016-06-05,1.499192,"0",69.8,21,1,1
"8669","GB",2016-06-06,1.714818,"0",73.4,23,2,0
"8670","GB",2016-06-07,1.741739,"0",73.4,23,3,0
"8671","GB",2016-06-08,1.757382,"0",69.8,21,4,0
"8672","GB",2016-06-09,1.722527,"0",68,20,5,0
"8673","GB",2016-06-10,1.701794,"0",68,20,6,0
"8674","GB",2016-06-11,1.555204,"0",66.2,19,7,0
"8675","GB",2016-06-12,1.547585,"0",64.4,18,1,1
"8676","GB",2016-06-13,1.715682,"0",62.6,17,2,0
"8677","GB",2016-06-14,1.724518,"0",62.6,17,3,0
"8678","GB",2016-06-15,1.700767,"0",62.6,17,4,0
"8679","GB",2016-06-16,1.713414,"0",62.6,17,5,0
"8680","GB",2016-06-17,1.686142,"0",62.6,17,6,0
"8681","GB",2016-06-18,1.565445,"0",60.8,16,7,0
"8682","GB",2016-06-19,1.494449,"0",64.4,18,1,1
