SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW
26-FEB-2020,8,24929,21372,27178,23974,22564,1971,6465,0,13080,0,1649,2003,1606,680,48,379,804,1580,675,49,372
26-FEB-2020,9,24788,21246,26960,23776,22465,1969,6465,0,13080,0,1572,1930,1607,383,81,274,804,1581,373,81,266
26-FEB-2020,10,25117,21377,27188,23807,22768,1966,6465,0,13080,0,1471,1830,1607,370,72,281,804,1581,370,72,284
26-FEB-2020,11,25968,22400,27559,24060,23609,1974,6465,0,13080,0,991,1060,1606,580,81,430,804,1580,586,81,433
26-FEB-2020,12,27199,23800,28575,25147,24779,1981,6465,0,13080,0,776,751,1607,591,81,504,804,1585,595,81,500
26-FEB-2020,13,30523,27023,31194,27636,27836,1990,6465,0,13080,0,71,64,1986,980,81,504,993,1962,991,81,500
26-FEB-2020,14,33700,29939,34311,30554,30719,1999,6465,0,13080,0,11,15,2004,1000,81,504,1000,1970,1000,81,500
26-FEB-2020,15,36387,32725,37002,33338,33175,2040,6465,123,13080,0,15,12,2004,999,81,504,999,1970,1000,81,500
26-FEB-2020,16,37703,34158,38315,34768,34431,2081,6465,785,13080,152,12,8,2004,1000,81,461,1000,1970,1000,81,452
26-FEB-2020,17,37615,33919,38226,34532,34315,2138,6465,1550,13080,239,11,14,2004,1053,73,315,1000,1970,1058,71,306
26-FEB-2020,18,37321,33545,37930,34158,34071,2195,6465,2610,13080,198,9,13,2004,1058,17,219,1000,1970,1059,18,211
26-FEB-2020,19,37471,33588,38161,34201,34116,2279,6465,3430,13080,84,9,13,2004,1056,-81,69,1000,1970,1059,-86,63
26-FEB-2020,20,37018,32942,37781,33555,33663,2363,6465,4030,13080,0,9,13,2004,1051,-154,0,998,1970,1045,-157,0
26-FEB-2020,21,36336,32409,37310,33021,32993,2419,6465,4510,13080,0,9,13,2004,405,-300,-65,639,1970,385,-305,-72
26-FEB-2020,22,36076,32139,37116,32751,32819,2474,6465,4490,13080,0,9,11,2005,360,-354,-77,626,1970,368,-348,-73
26-FEB-2020,23,36361,32056,37192,32670,33078,2531,6465,4810,13080,0,9,12,2004,881,-222,0,985,1970,896,-218,0
26-FEB-2020,24,36145,31908,36997,32521,32942,2587,6465,4330,13080,0,9,13,2004,909,-243,0,1000,1970,910,-240,0
26-FEB-2020,25,35907,31725,36649,32338,32790,2611,6465,4100,13080,0,9,13,2004,838,-133,0,993,1970,838,-129,0
26-FEB-2020,26,35439,31347,36202,31959,32380,2634,6465,4340,13080,0,9,13,2004,835,-154,0,993,1970,838,-151,0
26-FEB-2020,27,35304,31218,35972,31831,32270,2628,6465,4780,13080,0,9,13,1994,994,-59,0,999,1961,998,-55,0
26-FEB-2020,28,34742,30511,35410,31124,31887,2622,6465,4290,13080,0,9,13,1994,1001,-59,0,1000,1960,1000,-58,0
26-FEB-2020,29,34685,30454,35347,31067,31803,2566,6465,4210,13080,0,9,13,2004,979,-53,0,1000,1970,979,-51,0
26-FEB-2020,30,34762,30561,35505,31171,31821,2509,6465,4020,13080,0,10,10,2004,977,-86,-47,999,1970,975,-84,-53
26-FEB-2020,31,35266,31596,36111,32210,32190,2350,6465,3550,13080,0,9,8,2005,681,-41,-195,709,1970,670,-38,-200
26-FEB-2020,32,36602,33057,37621,33669,33430,2190,6465,2440,13080,0,8,4,2005,667,-102,-309,698,1970,666,-108,-313
26-FEB-2020,33,38183,34497,39506,35107,34807,2038,6465,1580,13080,0,11,7,1995,793,-253,-459,834,1960,797,-258,-462
26-FEB-2020,34,39722,36092,41250,36707,36195,1885,6465,690,13080,0,16,13,1994,725,-376,-536,838,1961,695,-380,-530
26-FEB-2020,35,40663,37071,42498,37980,37104,1798,6465,152,13080,0,18,19,1995,-226,-456,-535,539,1960,-239,-454,-530
26-FEB-2020,36,42156,38333,44008,39239,38334,1711,6465,2,13080,0,14,6,1995,-246,-456,-536,529,1960,-239,-454,-530
26-FEB-2020,37,43637,39561,45234,40164,39726,1691,6465,0,13080,58,6,0,2003,690,-456,-535,873,1970,726,-454,-530
26-FEB-2020,38,43826,39371,45430,39984,39907,1670,6465,0,13080,26,12,11,2004,850,-456,-536,887,1970,853,-454,-530
26-FEB-2020,39,43363,38858,44969,39474,39517,1651,6465,0,13080,0,14,13,2004,1048,-456,-536,1015,1970,1056,-454,-530
26-FEB-2020,40,42646,38336,44252,38957,38847,1632,6465,0,13080,0,15,14,2003,1056,-456,-535,1020,1970,1058,-454,-530
26-FEB-2020,41,41680,37744,43287,38356,37950,1610,6465,0,13080,0,15,6,2004,1056,-456,-536,1019,1970,1059,-453,-530
26-FEB-2020,42,40110,36101,41717,36723,36516,1588,6465,0,13080,0,16,21,2004,1057,-456,-535,1020,1970,1058,-453,-531
26-FEB-2020,43,38193,34217,39797,34836,34756,1557,6465,0,13080,0,13,19,2004,1057,-456,-535,1001,1970,1059,-454,-530
26-FEB-2020,44,36074,32078,37662,32696,32860,1526,6465,0,13080,0,13,16,2003,1056,-439,-536,1000,1970,1058,-433,-530
26-FEB-2020,45,33838,30141,35293,30761,30789,1499,6465,0,13080,0,12,14,2004,1002,-329,-514,1000,1970,1000,-326,-510
26-FEB-2020,46,31807,28142,33362,28759,28788,1471,6465,0,13080,0,12,17,2003,1000,-408,-535,1000,1970,999,-412,-530
26-FEB-2020,47,29742,26381,31343,26997,26962,1382,6465,0,13080,0,11,13,1909,951,-455,-535,953,1873,951,-454,-531
26-FEB-2020,48,28478,25164,30078,25777,25788,1293,6465,0,13080,0,9,13,1905,949,-455,-536,951,1873,951,-454,-531
27-FEB-2020,1,28268,24916,29865,25529,25639,1281,6465,0,13080,0,9,13,1905,950,-452,-536,951,1873,950,-449,-531
27-FEB-2020,2,28670,25464,30197,26078,26069,1268,6465,0,13080,0,11,12,1905,950,-380,-536,951,1873,950,-378,-530
27-FEB-2020,3,28530,25370,30127,25989,25940,1242,6465,0,13080,0,14,18,1905,949,-448,-535,951,1873,951,-449,-531
27-FEB-2020,4,27919,24552,29697,25425,25399,1215,6465,0,13080,0,255,272,1905,950,-440,-483,951,1873,951,-435,-473
27-FEB-2020,5,27495,24251,29224,25323,25058,1190,6465,0,13080,0,457,472,1905,950,-339,-333,951,1873,950,-337,-325
27-FEB-2020,6,27451,24243,29501,25672,24962,1165,6465,0,13080,0,818,827,1905,950,-408,-224,951,1873,951,-406,-219
27-FEB-2020,7,27312,23962,29256,25516,24810,1153,6465,0,13080,0,950,955,1905,949,-320,-74,951,1873,951,-317,-69
27-FEB-2020,8,26711,23254,28632,24841,24238,1141,6465,0,13080,0,976,987,1905,949,-338,-7,951,1873,949,-333,-11
27-FEB-2020,9,26619,23183,28844,25174,24184,1151,6465,0,13080,0,1379,1389,1905,808,-203,-43,951,1873,805,-197,-47
27-FEB-2020,10,27008,23407,29160,25394,24556,1160,6465,0,13080,0,1428,1411,1905,801,-99,-25,945,1871,796,-90,-26
27-FEB-2020,11,27602,24675,28854,25895,25106,1189,6465,0,13080,0,652,634,1637,370,67,66,416,1601,357,72,74
27-FEB-2020,12,28881,26175,29956,27205,26314,1218,6465,0,13080,0,475,473,1625,349,93,157,390,1597,352,93,153
27-FEB-2020,13,32096,29675,32776,30291,29313,1275,6465,0,13080,0,80,68,1662,701,72,32,91,1635,709,71,29
27-FEB-2020,14,34986,32782,35600,33400,31949,1332,6465,0,13080,0,14,18,1665,717,87,66,99,1639,717,86,74
27-FEB-2020,15,38297,35256,38907,35872,34985,1397,6465,7,13080,0,10,16,1989,848,24,219,919,1965,854,24,224
27-FEB-2020,16,39585,36463,40245,37075,36109,1461,6465,191,13080,0,9,11,2005,854,-51,240,970,1970,857,-51,232
27-FEB-2020,17,40102,36797,40711,37405,36567,1553,6465,671,13080,0,9,8,2004,966,13,88,998,1970,972,16,82
27-FEB-2020,18,39990,36516,40681,37126,36524,1644,6465,1260,13080,0,9,10,2005,973,-82,8,1000,1970,973,-89,13
27-FEB-2020,19,39763,36249,40613,36859,36314,1786,6465,2060,13080,0,9,10,2004,902,-241,0,999,1970,901,-246,0
27-FEB-2020,20,39215,35756,40116,36367,35821,1928,6465,3150,13080,0,9,10,2005,900,-292,0,1000,1970,900,-289,0
27-FEB-2020,21,38331,35018,39331,35628,35016,2120,6465,3800,13080,0,13,14,2005,806,-320,-67,864,1970,804,-318,-74
27-FEB-2020,22,37724,34470,38813,35084,34477,2312,6465,4570,13080,0,13,15,2005,728,-315,-161,852,1970,701,-318,-159
27-FEB-2020,23,36916,33873,38063,34617,33691,2515,6465,4780,13080,0,10,11,2006,-119,-380,-38,264,1970,-129,-381,-34
27-FEB-2020,24,36107,32736,37299,33482,32899,2717,6465,5190,13080,0,11,13,1993,-146,-435,0,228,1946,-160,-430,0
27-FEB-2020,25,35253,32407,37519,34055,32123,2820,6465,5840,13080,0,11,16,1287,-952,-331,5,-372,1248,-975,-329,12
27-FEB-2020,26,34257,31310,36676,33267,31260,2923,6465,6060,13080,0,9,326,1242,-1011,-391,0,-408,1211,-1013,-389,0
27-FEB-2020,27,33528,31237,36432,33244,30576,2965,6465,5920,13080,0,7,376,704,-1010,-294,0,-993,678,-1013,-290,0
27-FEB-2020,28,32933,30703,35929,32711,30024,3007,6465,6030,13080,0,7,377,701,-1011,-357,0,-1021,702,-1013,-358,0
27-FEB-2020,29,32902,30622,35880,32627,29988,2984,6465,5360,13080,0,8,373,1565,-1011,-338,0,-1021,1555,-1014,-334,0
27-FEB-2020,30,32873,30665,35812,32667,29973,2960,6465,4900,13080,0,12,371,1622,-1010,-300,0,-1017,1595,-1012,-299,0
27-FEB-2020,31,33454,30760,35845,32568,30480,2829,6465,4190,13080,0,12,377,1896,-815,-369,-67,-528,1869,-812,-366,-74
27-FEB-2020,32,34653,31930,37048,33553,31661,2697,6465,3120,13080,0,9,162,1906,-806,-258,-218,-504,1870,-810,-252,-224
27-FEB-2020,33,36189,32995,38329,34443,33038,2511,6465,2220,13080,0,13,14,1712,-808,-278,-370,-71,1676,-809,-280,-374
27-FEB-2020,34,38129,34699,40374,36143,34869,2324,6465,1130,13080,0,15,13,1704,-732,-335,-509,-54,1675,-706,-334,-509
27-FEB-2020,35,39403,35896,40934,36543,35976,2224,6465,250,13080,0,21,12,1174,-3,-369,-536,-2,1132,-1,-367,-530
27-FEB-2020,36,40590,37098,42082,37739,37118,2123,6465,4,13080,38,12,5,1166,0,-359,-521,0,1167,-1,-360,-518
27-FEB-2020,37,41930,38377,43689,39196,38322,2078,6465,0,13080,72,8,0,1653,-166,-450,-535,0,1626,-174,-450,-530
27-FEB-2020,38,42031,38522,43808,39345,38378,2032,6465,0,13080,72,9,6,1654,-177,-456,-535,5,1626,-173,-454,-531
27-FEB-2020,39,42079,38209,43614,38824,38417,1999,6465,0,13080,72,15,11,1774,543,-385,-535,502,1748,570,-378,-531
27-FEB-2020,40,41203,37584,42666,38200,37598,1965,6465,0,13080,26,11,13,1778,644,-316,-536,529,1750,649,-310,-530
27-FEB-2020,41,40426,36263,41712,36879,36945,1913,6465,0,13080,0,15,13,1947,1037,-171,-500,999,1920,1050,-162,-494
27-FEB-2020,42,39007,34880,40271,35497,35689,1860,6465,0,13080,0,11,12,1953,1056,-157,-496,1020,1921,1058,-161,-493
27-FEB-2020,43,37287,33169,38639,33785,34221,1828,6465,0,13080,0,14,16,2001,1056,-203,-535,1001,1970,1058,-205,-530
27-FEB-2020,44,35095,31028,36455,31639,32251,1795,6465,0,13080,0,9,10,2003,1056,-270,-481,1000,1970,1058,-265,-471
27-FEB-2020,45,33229,29078,34328,29691,30526,1773,6465,0,13080,0,9,10,2003,1001,-160,-330,1000,1970,1000,-158,-321
27-FEB-2020,46,31208,27220,32360,27833,28647,1750,6465,0,13080,0,9,13,2003,999,-259,-284,1000,1968,999,-264,-284
27-FEB-2020,47,29026,25425,30135,26036,26691,1673,6465,0,13080,0,9,11,1811,904,-273,-227,906,1776,902,-264,-220
27-FEB-2020,48,27914,24505,28719,25117,25618,1595,6465,0,13080,0,9,13,1804,901,-122,-74,903,1775,902,-113,-70
28-FEB-2020,1,27738,24353,28349,24968,25509,1580,6465,0,13080,0,11,15,1804,902,40,67,903,1775,901,48,74
28-FEB-2020,2,28249,24893,28867,25513,26038,1565,6465,0,13080,0,18,24,1804,901,80,220,903,1770,902,81,224
28-FEB-2020,3,27906,24604,29062,25779,25713,1540,6465,0,13080,0,556,579,1805,901,81,371,808,1775,901,81,374
28-FEB-2020,4,27255,24228,28573,25551,25095,1514,6465,0,13080,0,718,724,1806,900,81,493,804,1775,901,81,491
28-FEB-2020,5,26828,23990,28289,25462,24686,1509,6465,0,13080,0,861,872,1805,901,81,445,852,1775,902,81,440
28-FEB-2020,6,26606,23942,28228,25565,24488,1504,6465,0,13080,0,1022,1023,1806,901,81,499,854,1775,901,81,496
28-FEB-2020,7,26268,23544,28005,25288,24157,1501,6465,0,13080,0,1137,1144,1806,902,81,504,901,1775,901,81,500
28-FEB-2020,8,25677,23043,27648,25023,23557,1498,6465,0,13080,0,1371,1380,1805,900,81,504,903,1775,901,81,500
28-FEB-2020,9,25612,23200,27849,25447,23535,1509,6465,0,13080,0,1637,1647,1806,901,81,504,808,1775,902,81,500
28-FEB-2020,10,25758,23282,28026,25496,23667,1520,6465,0,13080,0,1668,1652,1805,900,81,504,800,1775,901,81,500
28-FEB-2020,11,26636,24574,28104,26026,24483,1555,6465,0,13080,0,868,857,1782,795,81,504,329,1750,791,81,500
28-FEB-2020,12,27972,25773,29096,26816,25628,1590,6465,0,13080,0,524,509,1780,791,81,504,309,1750,791,81,500
28-FEB-2020,13,30753,28092,31428,28707,28218,1646,6465,0,13080,0,75,67,1900,906,81,504,636,1871,912,81,500
28-FEB-2020,14,33661,31016,34271,31629,30908,1702,6465,0,13080,0,10,13,1905,912,81,504,649,1871,911,81,500
28-FEB-2020,15,36852,33823,37461,34436,33759,1776,6465,18,13080,0,9,13,1807,700,81,504,783,1774,693,81,500
28-FEB-2020,16,38725,35422,39334,36034,35466,1849,6465,110,13080,0,9,12,1804,691,81,504,788,1775,695,81,500
28-FEB-2020,17,39929,36326,40538,36938,36609,1946,6465,240,13080,0,9,12,1996,1039,81,504,992,1969,1052,81,500
28-FEB-2020,18,40135,36337,40744,36947,36819,2043,6465,343,13080,0,9,10,2003,1056,81,504,1000,1970,1058,81,500
28-FEB-2020,19,40708,36731,41313,37337,37383,2211,6465,466,13080,0,5,7,2004,1057,81,504,999,1970,1058,81,500
28-FEB-2020,20,41242,37071,41846,37678,37932,2379,6465,549,13080,0,4,6,2004,1056,81,504,1000,1970,1058,81,500
28-FEB-2020,21,40912,36756,41518,37364,37662,2484,6465,640,13080,0,6,8,2004,953,81,504,938,1970,951,81,500
28-FEB-2020,22,40771,36599,41378,37205,37529,2588,6465,715,13080,0,7,6,2004,949,81,454,936,1970,951,81,448
28-FEB-2020,23,40974,36731,41583,37341,37702,2686,6465,732,13080,0,9,10,2004,1053,81,500,997,1970,1057,81,497
28-FEB-2020,24,40942,36610,41547,37216,37648,2784,6465,657,13080,0,5,7,2004,1057,81,504,1000,1970,1058,81,500
28-FEB-2020,25,41070,36601,41674,37208,37772,2835,6465,582,13080,0,4,7,2003,1002,81,504,1000,1970,1000,81,499
28-FEB-2020,26,40984,36389,41588,36996,37635,2885,6465,516,13080,0,4,6,2003,999,81,431,1000,1970,999,81,421
28-FEB-2020,27,40624,35993,41228,36599,37273,2852,6465,491,13080,0,4,6,2003,999,81,281,1000,1970,1000,81,271
28-FEB-2020,28,40196,35596,40800,36202,36807,2819,6465,451,13080,0,4,6,2003,999,81,258,1000,1970,1000,81,258
28-FEB-2020,29,39885,35326,40489,35932,36522,2767,6465,409,13080,0,4,6,2004,999,76,248,1000,1970,999,76,243
28-FEB-2020,30,39328,34757,39932,35363,35972,2715,6465,402,13080,0,4,6,2004,999,77,198,1000,1970,1000,76,190
28-FEB-2020,31,38884,34316,39488,34922,35535,2646,6465,372,13080,0,4,6,2004,999,26,51,1000,1970,1000,28,47
28-FEB-2020,32,39226,34547,39830,35151,35843,2576,6465,319,13080,0,4,4,2004,1000,67,41,1000,1970,1000,66,43
28-FEB-2020,33,39631,35013,40313,35619,36152,2469,6465,199,13080,0,4,6,1994,999,-78,1,1019,1961,1000,-82,0
28-FEB-2020,34,40168,35317,40817,35923,36538,2361,6465,95,13080,0,4,6,1993,999,-45,0,1020,1960,1000,-39,0
28-FEB-2020,35,40766,35954,41373,36557,37047,2269,6465,16,13080,0,7,3,1993,952,50,5,1020,1960,951,56,8
28-FEB-2020,36,41444,36756,42047,37359,37622,2177,6465,0,13080,0,3,4,1993,949,69,59,1020,1960,952,67,59
28-FEB-2020,37,41726,37003,42356,37607,37830,2147,6465,0,13080,0,3,4,2002,1053,-27,0,1020,1970,1058,-29,-2
28-FEB-2020,38,41059,36365,41725,36969,37159,2117,6465,0,13080,0,3,4,2003,1056,-63,0,1020,1970,1059,-60,-2
28-FEB-2020,39,40030,35583,40634,36185,36336,2104,6465,0,13080,0,4,2,2003,1057,57,59,1020,1970,1059,61,63
28-FEB-2020,40,38748,34300,39352,34906,35169,2090,6465,0,13080,0,4,6,2003,1057,61,69,1020,1970,1059,63,73
28-FEB-2020,41,37301,32841,37905,33446,33809,2065,6465,0,13080,0,4,5,2003,1057,69,206,1020,1970,1059,67,211
28-FEB-2020,42,35765,31411,36404,32017,32455,2040,6465,0,13080,0,7,6,2003,1056,-32,346,1019,1970,1059,-32,349
28-FEB-2020,43,34095,29769,34703,30379,30944,2046,6465,0,13080,0,8,10,2003,1002,61,469,1001,1970,1001,67,466
28-FEB-2020,44,32173,27951,32781,28561,29235,2052,6465,0,13080,0,8,10,2002,1000,81,400,1000,1967,1000,81,396
28-FEB-2020,45,30020,26066,30628,26676,27274,2043,6465,0,13080,0,8,10,1717,859,69,474,859,1682,856,67,470
28-FEB-2020,46,28201,24324,28838,24932,25544,2034,6465,0,13080,0,8,9,1705,852,-29,368,854,1675,853,-31,358
28-FEB-2020,47,26768,22962,27376,23573,24233,2111,6465,0,13080,0,8,10,1420,716,36,356,713,1389,710,43,359
28-FEB-2020,48,25704,21865,26315,22477,23298,2187,6465,0,13080,0,11,12,1408,707,81,486,708,1386,701,81,485
29-FEB-2020,1,25205,21444,25834,22057,22896,2271,6465,0,13080,0,29,45,1408,265,81,504,707,1386,252,81,500
29-FEB-2020,2,25400,21648,26585,22774,23174,2354,6465,0,13080,0,585,602,1408,243,81,504,707,1386,241,81,500
29-FEB-2020,3,24849,20870,26449,22475,22757,2461,6465,0,13080,0,1000,1010,1371,129,60,504,689,1347,125,59,500
29-FEB-2020,4,24099,20030,26063,22005,22034,2568,6465,0,13080,0,1364,1376,1369,124,47,504,688,1347,124,47,500
29-FEB-2020,5,23450,19301,25824,21689,21518,2666,6465,0,13080,0,1774,1815,1369,141,59,443,689,1347,141,59,435
29-FEB-2020,6,23037,19001,25493,21678,21167,2764,6465,0,13080,0,1856,2079,1359,141,32,435,688,1327,136,33,434
29-FEB-2020,7,22199,18490,24949,21826,20429,2808,6465,0,13080,0,1768,2236,710,-382,34,454,424,684,-400,35,450
29-FEB-2020,8,21796,17841,24646,21183,20143,2852,6465,0,13080,0,1818,2299,674,-432,14,451,414,660,-434,16,450
29-FEB-2020,9,21160,17391,24039,20821,19606,2889,6465,0,13080,0,1728,2207,371,-551,14,504,312,358,-555,16,500
29-FEB-2020,10,21028,17392,23955,20805,19520,2925,6465,0,13080,20,1771,2246,359,-556,41,504,291,354,-556,44,500
29-FEB-2020,11,21085,18308,24513,21705,19594,2930,6465,0,13080,235,1757,2228,519,-557,21,504,-514,513,-557,23,500
29-FEB-2020,12,21195,18488,24130,21607,19661,2935,6465,0,13080,298,1251,1706,538,-557,29,504,-527,540,-556,33,500
29-FEB-2020,13,23016,19237,25280,22052,21255,2853,6465,0,13080,298,1271,1758,1268,-393,81,504,481,1262,-388,81,500
29-FEB-2020,14,24448,20540,26243,22750,22506,2771,6465,0,13080,158,820,1179,1309,-375,81,504,554,1289,-362,81,500
29-FEB-2020,15,26459,22336,27383,23228,24334,2690,6465,3,13080,0,324,347,1501,307,81,504,750,1482,328,81,500
29-FEB-2020,16,27818,23649,28447,24272,25602,2609,6465,78,13080,0,29,21,1507,353,81,504,757,1485,359,81,500
29-FEB-2020,17,29489,25375,30105,25987,27148,2579,6465,276,13080,0,16,10,1699,828,81,504,850,1678,842,81,500
29-FEB-2020,18,30992,26691,31603,27303,28571,2548,6465,544,13080,0,11,10,1706,853,81,504,854,1679,855,81,500
29-FEB-2020,19,31778,27624,32389,28237,29202,2629,6465,1180,13080,0,11,11,1753,878,81,504,877,1727,879,81,500
29-FEB-2020,20,31634,27446,32245,28060,29037,2709,6465,1950,13080,0,11,14,1755,879,81,504,878,1727,880,81,500
29-FEB-2020,21,31074,26873,31685,27486,28488,2809,6465,2790,13080,0,11,14,1755,878,81,504,878,1727,880,81,500
29-FEB-2020,22,30580,26776,31191,27390,27990,2908,6465,3770,13080,0,11,14,1755,879,81,502,878,1727,880,81,497
29-FEB-2020,23,29973,26287,30587,26900,27420,3025,6465,4520,13080,0,14,14,1755,879,81,499,878,1727,879,81,496
29-FEB-2020,24,29066,25333,29680,25950,26602,3142,6465,5370,13080,0,14,17,1755,879,81,472,878,1727,880,81,464
29-FEB-2020,25,28420,24414,29032,25030,26003,3251,6465,6160,13080,0,12,16,1707,854,70,332,855,1678,854,67,322
29-FEB-2020,26,27891,23788,28519,24405,25539,3359,6465,5820,13080,0,12,16,1705,853,-16,211,854,1678,853,-16,202
29-FEB-2020,27,27673,23504,28285,24118,25387,3415,6465,6100,13080,0,12,14,1706,831,36,59,854,1679,834,40,54
29-FEB-2020,28,27378,23345,28006,23959,25172,3471,6465,5100,13080,0,12,14,1706,831,-16,0,854,1679,830,-17,0
29-FEB-2020,29,27321,23460,27933,24075,25189,3387,6465,5180,13080,0,12,14,1707,557,62,0,784,1680,548,67,0
29-FEB-2020,30,27659,23688,28274,24308,25489,3303,6465,4220,13080,0,15,22,1710,544,62,45,782,1680,544,61,53
29-FEB-2020,31,28061,24073,28675,24693,25850,3265,6465,3280,13080,0,14,20,1946,716,38,195,791,1926,721,40,201
29-FEB-2020,32,28980,25097,29592,25716,26752,3226,6465,2730,13080,0,12,19,1970,723,30,235,792,1932,723,33,232
29-FEB-2020,33,30470,26283,31082,26901,28154,3187,6465,1600,13080,0,12,18,1991,868,80,240,1011,1964,874,80,236
29-FEB-2020,34,32613,28279,33229,28898,30117,3148,6465,716,13080,0,16,19,2003,875,79,277,1020,1970,877,79,280
29-FEB-2020,35,34538,30198,35155,30817,31906,3164,6465,174,13080,0,17,20,2003,995,81,426,1020,1970,999,81,430
29-FEB-2020,36,35656,31186,36267,31801,32987,3179,6465,7,13080,0,11,10,2003,1000,81,504,1020,1970,1000,81,500
29-FEB-2020,37,36632,31890,37243,32502,33877,3211,6465,0,13080,0,11,10,2003,1054,81,504,1020,1970,1058,81,500
29-FEB-2020,38,36500,31651,37111,32265,33665,3242,6465,0,13080,0,11,14,2003,1056,59,504,1020,1970,1059,58,500
29-FEB-2020,39,35781,31093,36391,31706,33005,3217,6465,0,13080,0,10,10,2002,1057,77,504,1019,1970,1059,78,500
29-FEB-2020,40,35043,30401,35655,31015,32293,3191,6465,0,13080,0,12,14,2003,1057,79,504,1020,1970,1058,78,500
29-FEB-2020,41,33920,29379,34537,29995,31250,3154,6465,0,13080,0,17,16,1955,968,79,504,977,1922,966,79,500
29-FEB-2020,42,32649,28001,33263,28617,30113,3116,6465,0,13080,0,14,16,1953,963,81,504,976,1919,965,81,500
29-FEB-2020,43,31274,26560,31886,27172,28821,3108,6465,0,13080,0,12,12,1714,833,81,504,859,1681,831,81,500
29-FEB-2020,44,29714,25141,30322,25751,27390,3100,6465,0,13080,0,8,10,1705,828,81,504,855,1677,829,81,500
29-FEB-2020,45,28399,23975,29011,24584,26188,3116,6465,0,13080,0,12,7,1514,760,81,504,759,1485,757,81,500
29-FEB-2020,46,27174,22764,27790,23384,25043,3131,6465,0,13080,0,16,20,1507,757,81,504,756,1483,755,81,500
29-FEB-2020,47,25674,21307,26418,21925,23698,3154,6465,0,13080,0,144,161,1507,662,81,504,756,1483,658,81,500
29-FEB-2020,48,24624,20236,25784,21298,22741,3177,6465,0,13080,0,560,761,1507,658,81,504,756,1483,657,81,500
01-MAR-2020,1,24299,19927,25812,21153,22508,3184,6465,0,13080,0,913,1164,1507,678,81,504,756,1483,677,81,500
01-MAR-2020,2,24565,20203,26293,21462,22840,3190,6465,0,13080,0,1128,1463,1507,678,81,504,756,1483,677,81,500
01-MAR-2020,3,24104,19840,26257,22003,22479,3183,6465,0,13080,0,1553,2042,1459,577,70,504,689,1434,572,67,500
01-MAR-2020,4,23322,19110,25628,21285,21777,3176,6465,0,13080,0,1690,2155,1457,540,-16,504,686,1434,519,-16,500
01-MAR-2020,5,22754,18596,25105,20932,21267,3197,6465,0,13080,0,1656,2041,1457,-95,63,504,686,1434,-103,68,500
01-MAR-2020,6,22397,18314,24922,20811,20956,3217,6465,0,13080,0,1821,2271,1451,-104,67,504,686,1419,-105,66,500
01-MAR-2020,7,21877,17892,24447,20446,20368,3242,6465,0,13080,0,1563,2023,884,-407,81,504,681,856,-420,81,500
01-MAR-2020,8,21404,17519,24110,20107,19914,3267,6465,0,13080,0,1666,2154,836,-440,81,504,681,808,-443,81,500
01-MAR-2020,9,20968,17191,23767,20083,19548,3249,6465,0,13080,0,1544,2005,2,-655,81,504,686,-17,-663,81,500
01-MAR-2020,10,20838,17155,23851,20260,19422,3230,6465,0,13080,0,1696,2181,-52,-665,81,504,686,-51,-665,81,500
01-MAR-2020,11,21012,17240,23918,20184,19545,3180,6465,0,13080,0,1504,1964,-165,-637,81,504,612,-165,-637,81,500
01-MAR-2020,12,21235,17475,24082,20413,19717,3130,6465,0,13080,0,1456,1933,-156,-635,81,504,609,-142,-632,81,500
01-MAR-2020,13,22284,18265,24631,20610,20677,3122,6465,0,13080,0,1406,1786,548,-341,81,504,678,556,-333,81,500
01-MAR-2020,14,22772,18818,25132,21183,21151,3114,6465,2,13080,0,1431,1642,598,-329,81,504,681,600,-333,81,500
